Employee_Id,Full_Name,Gender,Age,Gender,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status
EMP000634,Jennifer Hernandez,Male,37,,High School,21/08/2020,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,42981.7,Jacksonville,30.3322,-81.6557,STR089,EMP002163,Mr. William Ward,Manager
EMP000635,James Whitaker,Male,24,,Bachelor's,06/02/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,14643.03,Portland,45.5152,-122.6784,STR072,EMP002493,Eric Williams,Manager
EMP000636,Mr. Michael Scott PhD,Male,47,,High School,24/07/2021,,Store Operations,Cashier,Entry,Part-time,15884.47,Nashville,36.1627,-86.7816,STR116,EMP002827,Amanda Wright,Manager
EMP000637,Maria Henry,Female,40,,Master's,11/03/2021,,Store Operations,Sales Associate,Associate,Full-time,34391.41,Phoenix,33.4484,-112.074,STR065,EMP001131,Michelle Walls,Executive
EMP000638,Robert Jackson,Male,43,,PhD,27/11/2021,,Store Operations,Cashier,Entry,Full-time,24424.71,San Antonio,29.4241,-98.4936,STR119,EMP000121,Jamie Walton,Manager
EMP000639,Katherine Stark,Male,35,,Bachelor's,28/10/2020,,Store Operations,Cashier,Entry,Full-time,24692.43,Charlotte,35.2271,-80.8431,STR052,EMP002456,Jennifer Moore,Executive
EMP000640,Maria Brown,Female,30,,Some College,03/06/2019,,Store Operations,Sales Associate,Associate,Part-time,19516.45,Boston,42.3601,-71.0589,STR016,EMP002585,Kara Rogers,Senior Manager
EMP000641,Ryan Landry,Male,30,,PhD,26/07/2019,,Store Operations,Shift Supervisor,Supervisor,Full-time,42361.28,New York,40.7128,-74.006,STR137,EMP000529,Melissa Bishop,Senior Manager
EMP000642,Pamela Gutierrez,Female,22,,Master's,23/02/2020,20/10/2021,Store Operations,Shift Supervisor,Supervisor,Part-time,28678.45,Nashville,36.1627,-86.7816,STR006,EMP001305,Tina Walter,Senior Manager
EMP000643,Crystal Mann,Female,38,,High School,27/05/2020,,Store Operations,Cashier,Entry,Part-time,14468.69,Portland,45.5152,-122.6784,STR092,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000644,Jonathan Brooks,Male,27,,Bachelor's,29/08/2020,,Store Operations,Cashier,Entry,Seasonal,10109.99,Nashville,36.1627,-86.7816,STR051,EMP002436,Miranda Murray,Senior Manager
EMP000645,Mary Jensen,Female,32,,High School,01/09/2020,,Store Operations,Cashier,Entry,Full-time,23197.62,Louisville,38.2527,-85.7585,STR061,EMP002684,David James,Senior Manager
EMP000646,Mr. Aaron Arnold,Male,34,,Bachelor's,14/01/2020,,Store Operations,Sales Associate,Associate,Full-time,38686.33,Seattle,47.6062,-122.3321,STR027,EMP002712,Scott Meza,Senior Manager
EMP000647,Joseph Hill,Male,25,,Bachelor's,27/10/2018,,Store Operations,Cashier,Entry,Full-time,27935.92,Phoenix,33.4484,-112.074,STR102,EMP000240,Briana Murray,Manager
EMP000648,Alicia Li,Female,32,,High School,10/11/2020,,Store Operations,Sales Associate,Associate,Full-time,36149.23,Dallas,32.7767,-96.797,STR048,EMP000520,Michael Johnson,Manager
EMP000649,Renee Browning,Male,50,,High School,04/12/2015,,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,18735.03,Memphis,35.1495,-90.049,STR124,EMP000767,Tamara Riddle,Manager
EMP000650,Brent Hernandez,Male,36,,Bachelor's,09/04/2020,,Store Operations,Sales Associate,Associate,Full-time,33981.31,Louisville,38.2527,-85.7585,STR093,EMP001026,Brandon Kelly,Manager
EMP000651,Joseph Ochoa,Male,34,,High School,03/10/2020,,Store Operations,Sales Associate,Associate,Full-time,29043.04,New York,40.7128,-74.006,STR091,EMP001224,Raymond Quinn,Manager
EMP000652,James Watson,Male,41,,Some College,18/10/2017,,Store Operations,Sales Associate,Associate,Seasonal,13778.11,Seattle,47.6062,-122.3321,STR062,EMP001447,Sonya Jackson,Manager
EMP000653,Karl Branch,Male,28,,High School,14/04/2018,,Store Operations,Shift Supervisor,Supervisor,Part-time,31537.88,Charlotte,35.2271,-80.8431,STR091,EMP001680,Zachary Santiago,Manager
EMP000654,Michael Abbott,Male,39,,Bachelor's,16/09/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,46181.59,New York,40.7128,-74.006,STR081,EMP002163,Mr. William Ward,Manager
EMP000655,Shannon Malone,Female,27,,Some College,05/10/2021,,Store Operations,Sales Associate,Associate,Full-time,33179.91,New York,40.7128,-74.006,STR048,EMP002493,Eric Williams,Manager
EMP000656,James Tran,Male,39,,Some College,06/11/2014,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,36913.7,Boston,42.3601,-71.0589,STR131,EMP002827,Amanda Wright,Manager
EMP000657,Adam Jackson,Male,29,,High School,20/04/2021,,Store Operations,Cashier,Entry,Full-time,24837.76,Boston,42.3601,-71.0589,STR043,EMP001131,Michelle Walls,Executive
EMP000658,Mr. Richard Knight PhD,Male,23,,High School,22/09/2020,,Store Operations,Sales Associate,Associate,Full-time,32356.99,Los Angeles,34.0522,-118.2437,STR125,EMP002456,Jennifer Moore,Executive
EMP000659,Joseph Williams,Male,23,,Master's,07/05/2019,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,44688.76,Dallas,32.7767,-96.797,STR012,EMP000529,Melissa Bishop,Senior Manager
EMP000660,Sean Clay,Male,53,,High School,16/11/2021,,Store Operations,Sales Associate,Associate,Full-time,34849.34,Seattle,47.6062,-122.3321,STR052,EMP001305,Tina Walter,Senior Manager
EMP000661,Anthony Jones,Male,28,,Bachelor's,16/10/2020,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,40341.45,Columbus,39.9612,-82.9988,STR043,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000662,Stephanie Elliott,Female,40,,PhD,02/07/2020,22/11/2021,Store Operations,Cashier,Entry,Part-time,19119.09,Jacksonville,30.3322,-81.6557,STR150,EMP002436,Miranda Murray,Senior Manager
EMP000663,Timothy Edwards,Male,31,,High School,24/12/2020,,Store Operations,Cashier,Entry,Full-time,28057.75,Austin,30.2672,-97.7431,STR123,EMP002827,Amanda Wright,Manager
EMP000664,Laurie Goodwin,Male,40,,High School,24/03/2021,,Store Operations,Sales Associate,Associate,Full-time,30846.72,Las Vegas,36.1699,-115.1398,STR019,EMP002585,Kara Rogers,Senior Manager
EMP000665,Jennifer Jones,Male,33,,Bachelor's,16/06/2019,02/09/2020,Store Operations,Cashier,Entry,Part-time,13810.69,Columbus,39.9612,-82.9988,STR128,EMP002684,David James,Senior Manager
EMP000666,David Davenport,Male,33,,High School,16/04/2021,05/12/2023,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37292.89,Detroit,42.3314,-83.0458,STR107,EMP002712,Scott Meza,Senior Manager
EMP000667,Steven Rivera,Male,53,,Bachelor's,05/06/2020,,Store Operations,Sales Associate,Associate,Full-time,30951.49,New York,40.7128,-74.006,STR090,EMP000053,Rebecca Valencia,Manager
EMP000668,Brenda Hinton,Female,33,,High School,19/07/2020,,Store Operations,Sales Associate,Associate,Full-time,29928.18,Houston,29.7604,-95.3698,STR010,EMP000121,Jamie Walton,Manager
EMP000669,Kathryn Mccann,Male,24,,Bachelor's,31/12/2020,,Store Operations,Sales Associate,Associate,Full-time,30238.8,Portland,45.5152,-122.6784,STR023,EMP000240,Briana Murray,Manager
EMP000670,Jeffrey Roberson,Male,24,,High School,11/04/2018,,Store Operations,Sales Associate,Associate,Full-time,31421.14,Houston,29.7604,-95.3698,STR100,EMP000520,Michael Johnson,Manager
EMP000671,Randy Friedman,Male,38,,Some College,15/11/2018,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37600.6,Austin,30.2672,-97.7431,STR041,EMP000767,Tamara Riddle,Manager
EMP000672,Raymond Johnson,Male,44,,Bachelor's,04/01/2012,,Store Operations,Sales Associate,Associate,Seasonal,15504.47,Columbus,39.9612,-82.9988,STR022,EMP001026,Brandon Kelly,Manager
EMP000673,Willie Henry,Male,42,,Bachelor's,24/01/2018,,Store Operations,Sales Associate,Associate,Full-time,28962.8,New York,40.7128,-74.006,STR080,EMP001224,Raymond Quinn,Manager
EMP000674,Todd Reynolds,Male,34,,High School,05/08/2019,,Store Operations,Cashier,Entry,Full-time,27245.11,Detroit,42.3314,-83.0458,STR052,EMP001447,Sonya Jackson,Manager
EMP000675,Mary Miller,Female,38,,Bachelor's,01/05/2018,15/06/2022,Store Operations,Cashier,Entry,Seasonal,10441.59,New York,40.7128,-74.006,STR030,EMP001680,Zachary Santiago,Manager
EMP000676,Rebecca Marquez,Female,28,,High School,24/06/2021,,Store Operations,Sales Associate,Associate,Seasonal,15915.42,Houston,29.7604,-95.3698,STR038,EMP002163,Mr. William Ward,Manager
EMP000677,Christian Dawson,Male,32,,Bachelor's,21/07/2021,25/07/2022,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,14672.23,San Jose,37.3382,-121.8863,STR082,EMP002493,Eric Williams,Manager
EMP000678,Nancy Stewart,Male,38,,Bachelor's,22/02/2021,,Store Operations,Sales Associate,Associate,Full-time,32774.27,Boston,42.3601,-71.0589,STR078,EMP001131,Michelle Walls,Executive
EMP000679,Aaron Parker,Male,21,,Some College,23/10/2021,,Store Operations,Cashier,Entry,Full-time,31694.7,San Jose,37.3382,-121.8863,STR085,EMP002456,Jennifer Moore,Executive
EMP000680,Derrick Anderson,Male,37,,PhD,31/03/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,47982.61,Houston,29.7604,-95.3698,STR070,EMP000529,Melissa Bishop,Senior Manager
EMP000681,Jerry Peters,Male,34,,High School,07/11/2020,,Store Operations,Cashier,Entry,Full-time,30170.72,Las Vegas,36.1699,-115.1398,STR121,EMP002436,Miranda Murray,Senior Manager
EMP000682,Alexander Gomez,Male,34,,High School,25/03/2018,,Store Operations,Cashier,Entry,Full-time,24579.03,Louisville,38.2527,-85.7585,STR125,EMP001305,Tina Walter,Senior Manager
EMP000683,Kyle Nguyen,Male,31,,High School,16/04/2020,,Store Operations,Cashier,Entry,Full-time,23708.88,Baltimore,39.2904,-76.6122,STR092,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000684,Edgar Hughes,Male,28,,Some College,26/12/2020,,Store Operations,Cashier,Entry,Part-time,17211.86,New York,40.7128,-74.006,STR045,EMP001680,Zachary Santiago,Manager
EMP000685,Steven Stein,Male,36,,Master's,06/03/2019,,Store Operations,Cashier,Entry,Part-time,18776.26,Phoenix,33.4484,-112.074,STR136,EMP002585,Kara Rogers,Senior Manager
EMP000686,Laura Jackson,Female,27,,High School,31/07/2021,,Store Operations,Cashier,Entry,Seasonal,11027.05,Dallas,32.7767,-96.797,STR016,EMP002585,Kara Rogers,Senior Manager
EMP000687,Charles Turner,Male,28,,Bachelor's,01/12/2016,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,43574.19,Memphis,35.1495,-90.049,STR064,EMP002684,David James,Senior Manager
EMP000688,Arthur Hamilton MD,Male,26,,Bachelor's,18/08/2021,,Store Operations,Cashier,Entry,Part-time,14879.87,San Antonio,29.4241,-98.4936,STR137,EMP002712,Scott Meza,Senior Manager
EMP000689,Mr. David Wright,Male,35,,High School,29/03/2017,,Store Operations,Cashier,Entry,Full-time,29694.93,Dallas,32.7767,-96.797,STR054,EMP000053,Rebecca Valencia,Manager
EMP000690,Linda Gonzalez,Female,26,,High School,03/05/2021,,Store Operations,Cashier,Entry,Full-time,23870.44,Memphis,35.1495,-90.049,STR049,EMP000121,Jamie Walton,Manager
EMP000691,Eric Rush,Male,35,,Some College,06/05/2018,,Store Operations,Sales Associate,Associate,Part-time,19130.49,Detroit,42.3314,-83.0458,STR125,EMP000240,Briana Murray,Manager
EMP000692,Manuel Brock,Male,41,,High School,16/09/2018,,Store Operations,Cashier,Entry,Part-time,15752.62,Fort Worth,32.7555,-97.3308,STR066,EMP001131,Michelle Walls,Executive
EMP000693,George Ochoa,Male,39,,Master's,11/05/2020,,Store Operations,Cashier,Entry,Part-time,16245.66,Chicago,41.8781,-87.6298,STR077,EMP000520,Michael Johnson,Manager
EMP000694,Valerie Taylor,Male,34,,Master's,30/11/2019,,Store Operations,Sales Associate,Associate,Part-time,18545.35,San Jose,37.3382,-121.8863,STR060,EMP000767,Tamara Riddle,Manager
EMP000695,Travis Harris,Male,23,,High School,24/08/2020,,Store Operations,Cashier,Entry,Full-time,23148.37,Columbus,39.9612,-82.9988,STR005,EMP001026,Brandon Kelly,Manager
EMP000696,Vincent Novak,Male,35,,Some College,11/07/2018,,Store Operations,Sales Associate,Associate,Part-time,21196.46,Columbus,39.9612,-82.9988,STR009,EMP001224,Raymond Quinn,Manager
EMP000697,Michael Henry,Male,34,,Bachelor's,26/03/2020,,Store Operations,Cashier,Entry,Full-time,24886.31,Denver,39.7392,-104.9903,STR040,EMP001447,Sonya Jackson,Manager
EMP000698,Dana Bennett,Female,31,,Bachelor's,16/04/2020,,Store Operations,Cashier,Entry,Full-time,27812.38,Nashville,36.1627,-86.7816,STR095,EMP002163,Mr. William Ward,Manager
EMP000699,Jenna Wilson,Female,32,,High School,11/08/2021,01/10/2024,Store Operations,Cashier,Entry,Contractor,25897.99,Houston,29.7604,-95.3698,STR025,EMP000053,Rebecca Valencia,Manager
EMP000700,Leslie Gardner,Male,27,,Some College,14/06/2019,,Store Operations,Cashier,Entry,Full-time,26811.4,Baltimore,39.2904,-76.6122,STR089,EMP002493,Eric Williams,Manager
EMP000701,Krista Benton,Female,38,,High School,22/12/2015,,Store Operations,Cashier,Entry,Full-time,27325.89,Detroit,42.3314,-83.0458,STR055,EMP002827,Amanda Wright,Manager
EMP000702,Michael Gonzales,Male,26,,High School,21/04/2019,,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,14310.94,Fort Worth,32.7555,-97.3308,STR101,EMP002456,Jennifer Moore,Executive
EMP000703,Michael Fuentes,Male,23,,Some College,11/10/2019,,Store Operations,Sales Associate,Associate,Full-time,32039.25,Houston,29.7604,-95.3698,STR123,EMP002827,Amanda Wright,Manager
EMP000704,Jennifer Porter,Male,43,,High School,20/01/2016,07/04/2023,Store Operations,Cashier,Entry,Seasonal,9337.66,Phoenix,33.4484,-112.074,STR108,EMP000529,Melissa Bishop,Senior Manager
EMP000705,Dana Hopkins,Female,25,,Bachelor's,03/10/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,35950.62,Boston,42.3601,-71.0589,STR121,EMP002436,Miranda Murray,Senior Manager
EMP000706,Rachel Jones,Male,28,,Some College,06/06/2021,,Store Operations,Sales Associate,Associate,Full-time,39879.52,Los Angeles,34.0522,-118.2437,STR107,EMP001305,Tina Walter,Senior Manager
EMP000707,Karen Morales DDS,Male,32,,Bachelor's,30/09/2017,,Store Operations,Sales Associate,Associate,Full-time,31868.25,Philadelphia,39.9526,-75.1652,STR084,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000708,Melissa Stephens,Female,46,,High School,18/08/2019,,Store Operations,Cashier,Entry,Part-time,18059.25,Chicago,41.8781,-87.6298,STR105,EMP002684,David James,Senior Manager
EMP000709,Heather Woodard,Male,38,,Bachelor's,08/06/2021,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,38819.61,Austin,30.2672,-97.7431,STR135,EMP002712,Scott Meza,Senior Manager
EMP000710,Margaret Miller,Male,35,,High School,24/02/2020,,Store Operations,Sales Associate,Associate,Part-time,21706.82,Louisville,38.2527,-85.7585,STR080,EMP000121,Jamie Walton,Manager
EMP000711,Mary Kelly,Female,21,,Some College,26/12/2021,,Store Operations,Sales Associate,Associate,Full-time,37122.73,Las Vegas,36.1699,-115.1398,STR110,EMP000240,Briana Murray,Manager
EMP000712,Amanda Terrell,Female,21,,Bachelor's,26/11/2021,,Store Operations,Cashier,Entry,Full-time,27956.39,Charlotte,35.2271,-80.8431,STR031,EMP000520,Michael Johnson,Manager
EMP000713,Jennifer Goodwin,Male,23,,Bachelor's,24/08/2021,,Store Operations,Cashier,Entry,Full-time,26715.76,Dallas,32.7767,-96.797,STR035,EMP000767,Tamara Riddle,Manager
EMP000714,Jessica Smith,Female,22,,High School,29/10/2020,15/04/2022,Store Operations,Cashier,Entry,Full-time,26118.41,Seattle,47.6062,-122.3321,STR077,EMP001026,Brandon Kelly,Manager
EMP000715,Jorge Stone,Male,33,,High School,07/05/2017,,Store Operations,Sales Associate,Associate,Full-time,32186.42,Fort Worth,32.7555,-97.3308,STR096,EMP002456,Jennifer Moore,Executive
EMP000716,Laura Griffin,Female,22,,High School,04/11/2020,04/06/2024,Store Operations,Cashier,Entry,Seasonal,12518.12,Portland,45.5152,-122.6784,STR119,EMP000121,Jamie Walton,Manager
EMP000717,Raymond Chapman,Male,37,,Bachelor's,16/10/2018,,Store Operations,Cashier,Entry,Full-time,30306.19,Philadelphia,39.9526,-75.1652,STR019,EMP001224,Raymond Quinn,Manager
EMP000718,Haley Johnson,Male,27,,High School,23/11/2021,,Store Operations,Sales Associate,Associate,Full-time,39580.32,Nashville,36.1627,-86.7816,STR055,EMP001447,Sonya Jackson,Manager
EMP000719,Jason Nixon,Male,30,,High School,03/02/2017,,Store Operations,Cashier,Entry,Contractor,25567.27,Jacksonville,30.3322,-81.6557,STR024,EMP001680,Zachary Santiago,Manager
EMP000720,Todd Thomas,Male,32,,PhD,19/04/2021,01/09/2021,Store Operations,Cashier,Entry,Part-time,17585.2,San Antonio,29.4241,-98.4936,STR115,EMP002163,Mr. William Ward,Manager
EMP000721,Jesse Clark,Male,33,,High School,14/02/2019,,Store Operations,Cashier,Entry,Part-time,18830.04,Chicago,41.8781,-87.6298,STR064,EMP002493,Eric Williams,Manager
EMP000722,Mr. Jeffrey Horton,Male,34,,Some College,23/08/2019,13/07/2024,Store Operations,Cashier,Entry,Seasonal,9524.93,Baltimore,39.2904,-76.6122,STR131,EMP001131,Michelle Walls,Executive
EMP000723,Eric Patrick,Male,32,,Bachelor's,04/01/2012,14/12/2022,Store Operations,Sales Associate,Associate,Full-time,28797.96,Houston,29.7604,-95.3698,STR002,EMP000529,Melissa Bishop,Senior Manager
EMP000724,Samuel Wong,Male,22,,Some College,20/11/2020,,Store Operations,Cashier,Entry,Part-time,17646.72,San Jose,37.3382,-121.8863,STR031,EMP001305,Tina Walter,Senior Manager
EMP000725,Carly Riggs,Male,35,,High School,05/11/2020,,Store Operations,Cashier,Entry,Full-time,27744.73,Jacksonville,30.3322,-81.6557,STR125,EMP001823,Nicholas Fitzgerald,Senior Manager
EMP000726,Christopher Moore,Male,34,,Bachelor's,21/05/2021,,Store Operations,Cashier,Entry,Part-time,18250.97,Jacksonville,30.3322,-81.6557,STR088,EMP002436,Miranda Murray,Senior Manager
EMP000727,Tina Hall,Female,40,,Bachelor's,18/03/2017,,Store Operations,Cashier,Entry,Full-time,23397.72,Las Vegas,36.1699,-115.1398,STR035,EMP002585,Kara Rogers,Senior Manager
EMP000728,Cody Davidson,Male,30,,High School,31/07/2021,,Store Operations,Cashier,Entry,Part-time,17971.6,San Antonio,29.4241,-98.4936,STR136,EMP002684,David James,Senior Manager
EMP000729,Allen Mendez,Male,30,,High School,11/02/2021,,Store Operations,Cashier,Entry,Full-time,24016.27,Dallas,32.7767,-96.797,STR026,EMP002712,Scott Meza,Senior Manager
EMP000730,Kevin Price,Male,30,,Bachelor's,11/12/2019,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37454.84,Dallas,32.7767,-96.797,STR017,EMP000053,Rebecca Valencia,Manager
EMP000731,Christine Goodwin,Female,36,,Bachelor's,20/02/2019,,Store Operations,Sales Associate,Associate,Full-time,29971.19,Austin,30.2672,-97.7431,STR116,EMP000240,Briana Murray,Manager
EMP000732,Amy Garcia,Female,37,,Bachelor's,23/08/2016,22/05/2023,Store Operations,Cashier,Entry,Full-time,30145.75,San Antonio,29.4241,-98.4936,STR076,EMP000520,Michael Johnson,Manager
EMP000733,Chelsea Nguyen,Female,23,,Master's,05/11/2019,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,44977.96,San Antonio,29.4241,-98.4936,STR110,EMP000767,Tamara Riddle,Manager
EMP000734,Dennis Huffman,Male,31,,Some College,01/03/2018,30/05/2018,Store Operations,Cashier,Entry,Contractor,29953.72,Fort Worth,32.7555,-97.3308,STR039,EMP001026,Brandon Kelly,Manager
EMP000735,Margaret Harper,Male,53,,High School,14/03/2020,,Store Operations,Cashier,Entry,Full-time,25588.3,Seattle,47.6062,-122.3321,STR009,EMP001224,Raymond Quinn,Manager
EMP000736,Laurie Bailey,Male,39,,Master's,05/05/2019,,Store Operations,Cashier,Entry,Full-time,30772.01,Louisville,38.2527,-85.7585,STR123,EMP002827,Amanda Wright,Manager
EMP000737,Lisa Cervantes,Female,26,,Bachelor's,19/01/2017,,Store Operations,Cashier,Entry,Part-time,15554.67,Los Angeles,34.0522,-118.2437,STR110,EMP001447,Sonya Jackson,Manager
EMP000738,Elizabeth Mendez,Female,37,,High School,14/03/2019,,Store Operations,Cashier,Entry,Full-time,30165.99,New York,40.7128,-74.006,STR147,EMP001680,Zachary Santiago,Manager
EMP000739,Cesar Wilson,Male,30,,Bachelor's,24/03/2021,,Store Operations,Sales Associate,Associate,Contractor,36596.58,Louisville,38.2527,-85.7585,STR085,EMP002163,Mr. William Ward,Manager
